Lon,Lat,GPS Head,PCI12866_mean,PCI16266_mean,PCI20266_mean,PCI22466_mean,PCI28866_mean,PCI12813_mean,PCI16213_mean,PCI20213_mean,PCI22413_mean,PCI28813_mean,PCI12866_max,PCI16266_max,PCI20266_max,PCI22466_max,PCI28866_max,run_max,PCI12813_max,PCI16213_max,PCI20213_max,PCI22413_max,PCI28813_max,PCI12866_min,PCI16266_min,PCI20266_min,PCI22466_min,PCI28866_min,run_min,PCI12813_min,PCI16213_min,PCI20213_min,PCI22413_min,PCI28813_min,PCI12866_std,PCI16266_std,PCI20266_std,PCI22466_std,PCI28866_std,PCI12813_std,PCI16213_std,PCI20213_std,PCI22413_std,PCI28813_std,PCI12866_count,PCI16266_count,PCI20266_count,PCI22466_count,PCI28866_count,run_count,PCI12813_count,PCI16213_count,PCI20213_count,PCI22413_count,PCI28813_count,run
-93.262039,44.975349,150,,,,,,,,,,-60.64,,,,,,14,,,,,-60.22,,,,,,14,,,,,-61.06,,,,,,,,,,0.5939696961967024,0,0,0,0,0,2,0,0,0,0,2,"['14', '14']"
-93.262039,44.975353,90,,,,,,,,,,-60.665,,,,,,14,,,,,-60.16,,,,,,14,,,,,-61.17,,,,,,,,,,0.7141778489984166,0,0,0,0,0,2,0,0,0,0,2,"['14', '14']"
-93.262039,44.975357,90,,,,,,,,,,-61.44666666666666,,,,,,14,,,,,-60.23,,,,,,14,,,,,-63.39,,,,,,,,,,1.7007155356888297,0,0,0,0,0,3,0,0,0,0,3,"['14', '14', '14']"
-93.262039,44.975395,240,,,,,,,,,,-61.24,,,,,,14,,,,,-60.85,,,,,,14,,,,,-61.63,,,,,,,,,,0.5515432893255079,0,0,0,0,0,2,0,0,0,0,2,"['14', '14']"
-93.262039,44.975399,240,,,,,,,,,,-60.17999999999999,,,,,,14,,,,,-59.32,,,,,,14,,,,,-60.57,,,,,,,,,,0.5141497836234122,0,0,0,0,0,5,0,0,0,0,5,"['14', '14', '14', '14', '14']"
-93.262039,44.975399,270,-86.155,-85.565,-79.88,-81.66,-81.395,,,,,,-85.5,-85.38,-77.38,-78.69,-79.63,5,,,,,,-86.81,-85.75,-82.38,-84.63,-83.44,5,,,,,,0.9263098833543789,0.26162950903902576,3.5355339059327378,4.20021428024809,1.6900591705617902,,,,,,2,2,2,2,4,4,0,0,0,0,0,"['5', '5', '5', '5']"
-93.262039,44.975403,240,,,,,,,,,,-59.54,,,,,,14,,,,,-59.2,,,,,,14,,,,,-59.76,,,,,,,,,,0.2986636904613578,0,0,0,0,0,3,0,0,0,0,3,"['14', '14', '14']"
-93.262039,44.975437,150,-87.5,-83.63,-84.81,-83.88,-77.44,,,,,,-87.5,-83.63,-84.81,-83.88,-77.44,5,,,,,,-87.5,-83.63,-84.81,-83.88,-77.44,5,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,['5']
-93.262039,44.975441,0,-85.595,-87.155,-84.28,-82.31,-77.275,,,,,,-83.19,-86.5,-80.5,-81.31,-75.31,5,,,,,,-88.0,-87.81,-88.06,-83.31,-80.75,5,,,,,,3.401183617507295,0.9263098833543789,5.345727265770301,1.4142135623730951,2.4870397396637403,,,,,,2,2,2,2,4,4,0,0,0,0,0,"['5', '5', '5', '5']"
-93.262039,44.975441,60,,,,,-76.12,,,,,,,,,,-76.12,5,,,,,,,,,,-76.12,5,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,['5']
-93.262039,44.975445,30,-91.0,-86.16,-84.875,-86.815,-82.82,,,,,,-91.0,-85.88,-82.5,-82.94,-82.31,5,,,,,,-91.0,-86.44,-87.25,-90.69,-83.33,5,,,,,,,0.3959797974644682,3.3587572106361008,5.480077554195743,0.7212489168102807,,,,,,1,2,2,2,2,2,0,0,0,0,0,"['5', '5']"
-93.262039,44.975491,180,,,,,,,,,,-68.04333333333334,,,,,,7,,,,,-66.81,,,,,,7,,,,,-69.88,,,,,,,,,,1.6214910833345109,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262039,44.975494,180,,,,,,,,,,-69.75,,,,,,7,,,,,-69.75,,,,,,7,,,,,-69.75,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262039,44.975498,180,,,,,,,,,,-65.98,,,,,,7,,,,,-65.98,,,,,,7,,,,,-65.98,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262039,44.975502,180,,,,,,,,,,-66.63333333333333,,,,,,7,,,,,-66.21,,,,,,7,,,,,-66.98,,,,,,,,,,0.3906831623366118,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262039,44.975761,120,,,,,,,,,,-63.004999999999995,,,,,,8,,,,,-62.91,,,,,,8,,,,,-63.1,,,,,,,,,,0.13435028842544997,0,0,0,0,0,2,0,0,0,0,2,"['8', '8']"
-93.262039,44.975761,150,,,,,,,,,,-61.147499999999994,,,,,,8,,,,,-60.22,,,,,,8,,,,,-62.15,,,,,,,,,,0.877472696631257,0,0,0,0,0,4,0,0,0,0,4,"['8', '8', '8', '8']"
-93.262039,44.975761,180,,,,,,,,,,-63.339999999999996,,,,,,8,,,,,-61.8,,,,,,8,,,,,-64.88,,,,,,,,,,2.177888886054565,0,0,0,0,0,2,0,0,0,0,2,"['8', '8']"
-93.262039,44.975765,180,,,,,,,,,,-62.93,,,,,,8,,,,,-62.29,,,,,,8,,,,,-63.57,,,,,,,,,,0.9050966799187816,0,0,0,0,0,2,0,0,0,0,2,"['8', '8']"
-93.262039,44.975777,210,,,,,,,,,,-70.76,,,,,,8,,,,,-69.43,,,,,,8,,,,,-73.31,,,,,,,,,,2.2090495693849896,0,0,0,0,0,3,0,0,0,0,3,"['8', '8', '8']"
-93.262039,44.97578,210,,,,,,,,,,-71.812,,,,,,8,,,,,-70.33,,,,,,8,,,,,-73.45,,,,,,,,,,1.497087171810645,0,0,0,0,0,5,0,0,0,0,5,"['8', '8', '8', '8', '8']"
-93.262039,44.975784,210,,,,,,,,,,-71.31,,,,,,8,,,,,-71.31,,,,,,8,,,,,-71.31,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['8']
-93.262032,44.975296,210,,,,,,,,,,-74.4,,,,,,7,,,,,-73.44,,,,,,7,,,,,-75.36,,,,,,,,,,1.3576450198781775,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.9753,210,,,,,,,,,,-72.636,,,,,,7,,,,,-71.41,,,,,,7,,,,,-75.05,,,,,,,,,,1.4474736612456889,0,0,0,0,0,5,0,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.262032,44.975304,210,,,,,,,,,,-73.03666666666666,,,,,,7,,,,,-72.52,,,,,,7,,,,,-73.43,,,,,,,,,,0.46736851983562366,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262032,44.975307,210,,,,,,,,,,-72.27000000000001,,,,,,7,,,,,-71.81,,,,,,7,,,,,-72.73,,,,,,,,,,0.65053823869163,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975311,210,,,,,,,,,,-70.53600000000002,,,,,,7,,,,,-68.32,,,,,,7,,,,,-72.65,,,,,,,,,,2.0330346775202885,0,0,0,0,0,5,0,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.262032,44.975349,90,,,,,,,,,,-54.502500000000005,,,,,,14,,,,,-52.19,,,,,,14,,,,,-56.02,,,,,,,,,,1.6741440599104185,0,0,0,0,0,4,0,0,0,0,4,"['14', '14', '14', '14']"
-93.262032,44.975353,90,,,,,,,,,,-56.44,,,,,,14,,,,,-56.44,,,,,,14,,,,,-56.44,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['14']
-93.262032,44.975361,90,,,,,,,,,,-60.298,,,,,,14,,,,,-58.19,,,,,,14,,,,,-64.85,,,,,,,,,,2.8691584131936625,0,0,0,0,0,5,0,0,0,0,5,"['14', '14', '14', '14', '14']"
-93.262032,44.975399,270,-87.25,-84.125,-82.52333333333333,-82.58333333333333,-79.33699999999999,,,,,,-86.0,-82.94,-80.69,-79.69,-74.36,5,,,,,,-88.5,-85.19,-84.69,-85.81,-86.19,5,,,,,,1.7677669529663689,0.8121760892811352,1.3248043880764695,2.668974834401152,3.533798868702691,,,,,,2,6,6,6,10,10,0,0,0,0,0,"['5', '5', '5', '5', '5', '5', '5', '5', '5', '5']"
-93.262032,44.975399,300,,,,,,,,,,-66.672,,,,,,7,,,,,-64.63,,,,,,7,,,,,-67.65,,,,,,,,,,1.3371499541936158,0,0,0,0,0,5,0,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.262032,44.975403,300,,,,,,,,,,-68.39999999999999,,,,,,7,,,,,-67.66,,,,,,7,,,,,-69.19,,,,,,,,,,0.7662245101796235,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262032,44.975407,240,,,,,,,,,,-60.75,,,,,,14,,,,,-59.8,,,,,,14,,,,,-61.71,,,,,,,,,,0.9550392662084651,0,0,0,0,0,3,0,0,0,0,3,"['14', '14', '14']"
-93.262032,44.975407,300,,,,,,,,,,-69.2,,,,,,7,,,,,-68.34,,,,,,7,,,,,-70.06,,,,,,,,,,1.216223663640861,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.97541,240,,,,,,,,,,-61.706,,,,,,14,,,,,-61.06,,,,,,14,,,,,-63.15,,,,,,,,,,0.8795055429046457,0,0,0,0,0,5,0,0,0,0,5,"['14', '14', '14', '14', '14']"
-93.262032,44.97541,300,,,,,,,,,,-68.13,,,,,,7,,,,,-67.77,,,,,,7,,,,,-68.37,,,,,,,,,,0.28994252303977497,0,0,0,0,0,4,0,0,0,0,4,"['7', '7', '7', '7']"
-93.262032,44.97541,330,,,,,,,,,,-69.26,,,,,,7,,,,,-69.26,,,,,,7,,,,,-69.26,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975414,330,,,,,,,,,,-67.33500000000001,,,,,,7,,,,,-66.22,,,,,,7,,,,,-68.45,,,,,,,,,,1.5768481220460089,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975418,330,,,,,,,,,,-64.98333333333333,,,,,,7,,,,,-64.29,,,,,,7,,,,,-65.78,,,,,,,,,,0.7503554713156456,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262032,44.975422,330,,,,,,,,,,-62.05409090909091,,,,,,7,,,,,-57.0,,,,,,7,,,,,-69.38,,,,,,,,,,3.3930414212885878,0,0,0,0,0,22,0,0,0,0,22,"['7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7']"
-93.262032,44.975426,180,,,,,,,,,,-60.88,,,,,,7,,,,,-60.88,,,,,,7,,,,,-60.88,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.97543,0,,,,,,,,,,-60.41,,,,,,7,,,,,-59.38,,,,,,7,,,,,-61.44,,,,,,,,,,1.456639969244282,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.97543,30,,,,,,,,,,-61.60625,,,,,,7,,,,,-60.17,,,,,,7,,,,,-63.64,,,,,,,,,,1.152561588066214,0,0,0,0,0,8,0,0,0,0,8,"['7', '7', '7', '7', '7', '7', '7', '7']"
-93.262032,44.975445,30,,-91.56,-84.81,-84.69,-82.2,,,,,,,-91.56,-84.81,-84.69,-80.03,5,,,,,,,-91.56,-84.81,-84.69,-84.37,5,,,,,,,,,,3.0688434303496184,,,,,,0,1,1,1,2,2,0,0,0,0,0,"['5', '5']"
-93.262032,44.975449,30,,-88.81,-87.38,-85.75,-80.19,,,,,,,-88.81,-87.38,-85.75,-80.19,5,,,,,,,-88.81,-87.38,-85.75,-80.19,5,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,0,['5']
-93.262032,44.975449,180,,,,,,,,,,-66.575,,,,,,7,,,,,-65.71,,,,,,7,,,,,-68.69,,,,,,,,,,1.13658699623038,0,0,0,0,0,6,0,0,0,0,6,"['7', '7', '7', '7', '7', '7']"
-93.262032,44.975452,180,,,,,,,,,,-65.44,,,,,,7,,,,,-65.44,,,,,,7,,,,,-65.44,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.97546,180,,,,,,,,,,-62.93,,,,,,7,,,,,-62.57,,,,,,7,,,,,-63.25,,,,,,,,,,0.3417601498127008,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262032,44.975464,180,,,,,,,,,,-64.09,,,,,,7,,,,,-64.09,,,,,,7,,,,,-64.09,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975468,180,,,,,,,,,,-67.63,,,,,,7,,,,,-67.63,,,,,,7,,,,,-67.63,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975471,180,,,,,,,,,,-66.815,,,,,,7,,,,,-65.25,,,,,,7,,,,,-68.38,,,,,,,,,,2.2132442251138906,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975479,180,,,,,,,,,,-65.63,,,,,,7,,,,,-65.63,,,,,,7,,,,,-65.63,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975483,180,,,,,,,,,,-66.33,,,,,,7,,,,,-66.22,,,,,,7,,,,,-66.44,,,,,,,,,,0.15556349186103965,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975487,180,,,,,,,,,,-64.495,,,,,,7,,,,,-64.18,,,,,,7,,,,,-64.81,,,,,,,,,,0.4454772721475217,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975491,180,,,,,,,,,,-67.22,,,,,,7,,,,,-66.38,,,,,,7,,,,,-68.06,,,,,,,,,,1.1879393923934047,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.97551,180,,,,,,,,,,-65.595,,,,,,7,,,,,-63.31,,,,,,7,,,,,-67.88,,,,,,,,,,3.2314779900225172,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975517,180,,,,,,,,,,-64.44,,,,,,7,,,,,-64.44,,,,,,7,,,,,-64.44,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975521,180,,,,,,,,,,-65.095,,,,,,7,,,,,-65.06,,,,,,7,,,,,-65.13,,,,,,,,,,0.0494974746830535,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975525,180,,,,,,,,,,-63.845,,,,,,7,,,,,-62.44,,,,,,7,,,,,-65.25,,,,,,,,,,1.9869700551342002,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975529,180,,,,,,,,,,-66.06,,,,,,7,,,,,-66.06,,,,,,7,,,,,-66.06,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975536,180,,,,,,,,,,-64.22,,,,,,7,,,,,-64.22,,,,,,7,,,,,-64.22,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.97554,180,,,,,,,,,,-62.931666666666665,,,,,,7,,,,,-61.25,,,,,,7,,,,,-63.84,,,,,,,,,,0.9054814557276545,0,0,0,0,0,6,0,0,0,0,6,"['7', '7', '7', '7', '7', '7']"
-93.262032,44.975544,180,,,,,,,,,,-63.63,,,,,,7,,,,,-63.63,,,,,,7,,,,,-63.63,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975548,210,,,,,,,,,,-64.56,,,,,,7,,,,,-64.56,,,,,,7,,,,,-64.56,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975552,210,,,,,,,,,,-65.88,,,,,,7,,,,,-65.88,,,,,,7,,,,,-65.88,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975555,210,,,,,,,,,,-66.5,,,,,,7,,,,,-66.25,,,,,,7,,,,,-66.75,,,,,,,,,,0.3535533905932738,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975559,210,,,,,,,,,,-64.94,,,,,,7,,,,,-64.94,,,,,,7,,,,,-64.94,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975761,120,,,,,,,,,,-68.56,,,,,,8,,,,,-68.56,,,,,,8,,,,,-68.56,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['8']
-93.262032,44.975788,210,,,,,,,,,,-70.0,,,,,,8,,,,,-69.31,,,,,,8,,,,,-70.69,,,,,,,,,,0.9758073580374323,0,0,0,0,0,2,0,0,0,0,2,"['8', '8']"
-93.262024,44.975311,210,,,,,,,,,,-68.85249999999999,,,,,,7,,,,,-66.96,,,,,,7,,,,,-70.65,,,,,,,,,,1.5850420604303705,0,0,0,0,0,4,0,0,0,0,4,"['7', '7', '7', '7']"
-93.262024,44.975353,90,,,,,,,,,,-55.980000000000004,,,,,,14,,,,,-55.89,,,,,,14,,,,,-56.07,,,,,,,,,,0.12727922061358088,0,0,0,0,0,2,0,0,0,0,2,"['14', '14']"
-93.262024,44.975357,90,,,,,,,,,,-55.25,,,,,,14,,,,,-55.24,,,,,,14,,,,,-55.26,,,,,,,,,,0.014142135623728137,0,0,0,0,0,2,0,0,0,0,2,"['14', '14']"
-93.262024,44.975365,60,,,,,,,,,,-58.472,,,,,,14,,,,,-57.74,,,,,,14,,,,,-59.46,,,,,,,,,,0.7652254569733018,0,0,0,0,0,5,0,0,0,0,5,"['14', '14', '14', '14', '14']"
-93.262024,44.975395,270,,-80.91,-82.595,-82.125,-73.4925,,,,,,,-78.94,-80.69,-81.19,-71.36,5,,,,,,,-82.88,-84.5,-83.06,-74.79,5,,,,,,,2.7860007178749955,2.6940768363207477,1.3222896808188471,1.635509604577936,,,,,,0,2,2,2,4,4,0,0,0,0,0,"['5', '5', '5', '5']"
-93.262024,44.975399,300,,,,,,,,,,-64.70599999999999,,,,,,7,,,,,-64.1,,,,,,7,,,,,-64.95,,,,,,,,,,0.34674197899880543,0,0,0,0,0,5,0,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.262024,44.97541,240,,,,,,,,,,-62.485,,,,,,14,,,,,-61.85,,,,,,14,,,,,-63.6,,,,,,,,,,0.7710814915861133,0,0,0,0,0,4,0,0,0,0,4,"['14', '14', '14', '14']"
-93.262024,44.97543,30,,,,,,,,,,-61.408,,,,,,7,,,,,-60.76,,,,,,7,,,,,-61.86,,,,,,,,,,0.4350517210631386,0,0,0,0,0,5,0,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.262024,44.975445,180,,,,,,,,,,-68.38,,,,,,7,,,,,-68.38,,,,,,7,,,,,-68.38,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262024,44.975452,30,,-87.13,-79.31,-82.69,-82.025,,,,,,,-87.13,-79.31,-82.69,-81.77,5,,,,,,,-87.13,-79.31,-82.69,-82.28,5,,,,,,,,,,0.3606244584051479,,,,,,0,1,1,1,2,2,0,0,0,0,0,"['5', '5']"
-93.262024,44.975456,30,-86.88,-87.13,-77.31,-84.13,-82.67,,,,,,-86.88,-87.13,-77.31,-84.13,-82.41,5,,,,,,-86.88,-87.13,-77.31,-84.13,-82.93,5,,,,,,,,,,0.36769552621701196,,,,,,1,1,1,1,2,2,0,0,0,0,0,"['5', '5']"
-93.262024,44.975559,210,,,,,,,,,,-66.26,,,,,,7,,,,,-66.16,,,,,,7,,,,,-66.35,,,,,,,,,,0.09539392014169049,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262024,44.975765,90,,,,,,,,,,-71.55,,,,,,8,,,,,-70.92,,,,,,8,,,,,-72.47,,,,,,,,,,0.8146778504415102,0,0,0,0,0,3,0,0,0,0,3,"['8', '8', '8']"
-93.262024,44.975765,120,,,,,,,,,,-72.19,,,,,,8,,,,,-72.19,,,,,,8,,,,,-72.19,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['8']
-93.262024,44.975792,210,,,,,,,,,,-69.06,,,,,,8,,,,,-69.06,,,,,,8,,,,,-69.06,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['8']
-93.262016,44.975311,210,,,,,,,,,,-69.63666666666667,,,,,,7,,,,,-67.74,,,,,,7,,,,,-72.94,,,,,,,,,,2.871242472055148,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262016,44.975357,90,,,,,,,,,,-55.81,,,,,,14,,,,,-55.81,,,,,,14,,,,,-55.81,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['14']
-93.262016,44.975361,90,,,,,,,,,,-58.120000000000005,,,,,,14,,,,,-56.03,,,,,,14,,,,,-60.73,,,,,,,,,,1.8219549939556685,0,0,0,0,0,6,0,0,0,0,6,"['14', '14', '14', '14', '14', '14']"
-93.262016,44.975368,30,,,,,,,,,,-58.946666666666665,,,,,,14,,,,,-57.94,,,,,,14,,,,,-59.88,,,,,,,,,,0.9720768145230789,0,0,0,0,0,3,0,0,0,0,3,"['14', '14', '14']"
-93.262016,44.975368,60,,,,,,,,,,-61.54,,,,,,14,,,,,-61.54,,,,,,14,,,,,-61.54,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['14']
-93.262016,44.975372,30,,,,,,,,,,-58.43,,,,,,14,,,,,-58.12,,,,,,14,,,,,-58.74,,,,,,,,,,0.4384062043356627,0,0,0,0,0,2,0,0,0,0,2,"['14', '14']"
-93.262016,44.975376,30,,,,,,,,,,-58.19,,,,,,14,,,,,-58.19,,,,,,14,,,,,-58.19,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['14']
-93.262016,44.975391,270,,-81.36222222222221,-80.09222222222222,-85.77333333333333,-73.35555555555555,,,,,,,-74.44,-77.0,-83.31,-68.7,5,,,,,,,-85.75,-84.69,-87.38,-79.71,5,,,,,,,3.7958423893049686,2.8680340730968403,2.166017851573094,3.315255685680657,,,,,,0,9,9,3,18,18,0,0,0,0,0,"['5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5']"
-93.262016,44.975395,300,,,,,,,,,,-64.995,,,,,,7,,,,,-64.64,,,,,,7,,,,,-65.35,,,,,,,,,,0.5020458146424392,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262016,44.975399,300,,,,,,,,,,-65.60499999999999,,,,,,7,,,,,-64.64,,,,,,7,,,,,-66.57,,,,,,,,,,1.3647160876900366,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262016,44.975399,330,,,,,,,,,,-65.40333333333332,,,,,,7,,,,,-64.33,,,,,,7,,,,,-66.41,,,,,,,,,,1.0416013312843526,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262016,44.975407,180,,,,,,,,,,-69.72999999999999,,,,,,7,,,,,-69.58,,,,,,7,,,,,-69.88,,,,,,,,,,0.21213203435596728,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262016,44.97541,180,,,,,,,,,,-68.655,,,,,,7,,,,,-67.0,,,,,,7,,,,,-70.31,,,,,,,,,,1.5401406862145195,0,0,0,0,0,4,0,0,0,0,4,"['7', '7', '7', '7']"
-93.262016,44.97541,240,,,,,,,,,,-62.68000000000001,,,,,,14,,,,,-61.62,,,,,,14,,,,,-63.31,,,,,,,,,,0.7285259089421627,0,0,0,0,0,5,0,0,0,0,5,"['14', '14', '14', '14', '14']"
-93.262016,44.975414,180,,,,,,,,,,-66.63,,,,,,7,,,,,-66.63,,,,,,7,,,,,-66.63,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262016,44.975414,240,,,,,,,,,,-60.86333333333334,,,,,,14,,,,,-60.36,,,,,,14,,,,,-61.17,,,,,,,,,,0.4393555887129857,0,0,0,0,0,3,0,0,0,0,3,"['14', '14', '14']"
-93.262016,44.975418,180,,,,,,,,,,-67.75,,,,,,7,,,,,-67.75,,,,,,7,,,,,-67.75,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262016,44.975422,180,,,,,,,,,,-66.13,,,,,,7,,,,,-66.13,,,,,,7,,,,,-66.13,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262016,44.975426,180,,,,,,,,,,-66.1525,,,,,,7,,,,,-65.75,,,,,,7,,,,,-66.36,,,,,,,,,,0.27765386124933933,0,0,0,0,0,4,0,0,0,0,4,"['7', '7', '7', '7']"
-93.262016,44.97543,30,,,,,,,,,,-58.23,,,,,,7,,,,,-57.58,,,,,,7,,,,,-59.61,,,,,,,,,,0.8574672005388884,0,0,0,0,0,5,0,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.262016,44.97543,180,,,,,,,,,,-65.72,,,,,,7,,,,,-65.72,,,,,,7,,,,,-65.72,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262016,44.975433,30,,,,,,,,,,-57.03333333333333,,,,,,7,,,,,-56.51,,,,,,7,,,,,-57.48,,,,,,,,,,0.4895235779136022,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262016,44.975433,180,,,,,,,,,,-66.01333333333334,,,,,,7,,,,,-65.89,,,,,,7,,,,,-66.17,,,,,,,,,,0.14294521094927734,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262016,44.975437,30,,,,,,,,,,-55.555,,,,,,7,,,,,-55.3,,,,,,7,,,,,-55.81,,,,,,,,,,0.36062445840514284,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262016,44.975441,30,,,,,,,,,,-54.623333333333335,,,,,,7,,,,,-53.61,,,,,,7,,,,,-55.2,,,,,,,,,,0.5618778040345319,0,0,0,0,0,6,0,0,0,0,6,"['7', '7', '7', '7', '7', '7']"
-93.262016,44.975441,180,,,,,,,,,,-66.935,,,,,,7,,,,,-65.56,,,,,,7,,,,,-68.31,,,,,,,,,,1.9445436482630056,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262016,44.975445,30,,,,,,,,,,-53.25,,,,,,7,,,,,-53.25,,,,,,7,,,,,-53.25,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262016,44.975456,30,-87.69,-85.63,-80.13,-85.63,-83.51,,,,,,-87.69,-85.63,-80.13,-85.63,-83.51,5,,,,,,-87.69,-85.63,-80.13,-85.63,-83.51,5,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,['5']
-93.262016,44.97546,30,-85.87666666666667,-85.79333333333334,-80.23,-83.75,-83.04499999999999,,,,,,-85.19,-85.25,-78.13,-82.19,-81.75,5,,,,,,-86.31,-86.63,-81.56,-85.31,-84.16,5,,,,,,0.6014427099344831,0.7352777253074695,1.8400815199332936,1.5600000000000023,1.0222361110167555,,,,,,3,3,3,3,4,4,0,0,0,0,0,"['5', '5', '5', '5']"
-93.262016,44.975464,30,-88.84,-86.66,-78.0,-86.09,-85.845,,,,,,-88.84,-86.66,-78.0,-86.09,-85.63,5,,,,,,-88.84,-86.66,-78.0,-86.09,-86.06,5,,,,,,,,,,0.30405591591022024,,,,,,1,1,1,1,2,2,0,0,0,0,0,"['5', '5']"
-93.262016,44.975559,210,,,,,,,,,,-66.24000000000001,,,,,,7,,,,,-65.69,,,,,,7,,,,,-66.79,,,,,,,,,,0.7778174593052033,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
